DATE,SM_ROOTZONE,SM_SURFACE,PRECTOTCORR,T2M,T2M_MAX,T2M_MIN,QV2M,RH2M,WS10M,PS
2018-12-14,0.3491715490818023,0.3588334619998932,28.76,22.05,25.23,20.17,16.58,90.91,1.8,90.97
2018-12-15,0.3535506427288055,0.3567463159561157,13.92,21.92,25.53,19.13,16.35,90.4,2.62,91.0
2018-12-16,0.3532137274742126,0.3547628819942474,26.05,21.81,24.88,19.62,16.4,91.31,3.86,91.08
2018-12-17,0.3510295152664184,0.3472117185592651,1.9,21.87,25.77,18.8,15.85,88.31,2.27,91.1
2018-12-18,0.3478582799434662,0.3375487327575683,7.81,22.23,26.53,18.91,16.25,88.56,1.93,91.05
2018-12-19,0.3449738919734955,0.3340962529182434,9.62,21.93,25.54,19.73,16.49,91.14,1.9,91.03
2018-12-20,0.3443583846092224,0.3410876095294952,4.72,21.95,26.14,19.59,16.1,89.02,1.79,90.97
2018-12-21,0.3410850167274475,0.3258520364761352,0.85,22.06,26.29,18.19,15.67,86.44,1.77,90.96
2018-12-22,0.3400299549102783,0.331447035074234,2.56,21.94,25.68,19.37,16.13,89.26,1.48,90.96
2018-12-23,0.3429801166057586,0.3439757227897644,6.93,21.53,24.75,19.31,15.98,90.47,2.8,90.95
2018-12-24,0.344965785741806,0.3440678715705871,9.14,21.72,24.9,19.32,15.9,89.1,3.3,90.88
2018-12-25,0.3481072187423706,0.353283017873764,16.25,20.96,23.57,19.14,15.7,91.81,3.3,90.89
2018-12-26,0.3503977060317993,0.3482125401496887,14.91,20.83,24.18,18.46,15.62,92.08,2.92,90.9
2018-12-27,0.3474538028240204,0.3413807153701782,4.77,21.08,24.25,18.76,15.32,89.27,2.88,90.91
2018-12-28,0.3485911786556244,0.3478717803955078,1.71,21.27,25.51,18.18,15.47,89.04,4.36,90.89
2018-12-29,0.3464360535144806,0.3286997079849243,9.02,21.53,24.72,19.64,16.0,90.46,5.18,90.92
2018-12-30,0.3431096076965332,0.3273655474185943,8.94,21.5,24.49,19.8,16.08,91.14,5.32,91.01
2018-12-31,0.3410317897796631,0.3318303227424621,10.82,21.33,25.0,19.16,15.61,89.63,4.8,90.98
2019-01-01,0.3404410481452942,0.33749920129776,15.72,21.21,25.05,18.8,15.8,91.14,4.81,90.98
